"id","tenantid","businessservice","businessid","action","status","comment","assigner","assignee","statesla","previousstatus","createdby","lastmodifiedby","createdtime","lastmodifiedtime","modulename","businessservicesla","rating","escalated"
"468ea0d1-c4fc-4716-92e7-cf304ace467d","pg.citya","PT.CREATE","PG-AC-2025-09-12-000334","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672004747","1757672004747","PT","604800000",NULL,False
"2d4a5b95-14a7-42de-bcde-d6087c2797d9","pg.citya","PT.CREATE","PG-AC-2025-09-12-000339","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672006524","1757672006524","PT","604800000",NULL,False
"7be5ecab-af25-436a-95a6-7fc648af02e9","pg.citya","PT.CREATE","PG-AC-2025-09-12-000337","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672006759","1757672006759","PT","604800000",NULL,False
"7c1b2974-265e-4425-ba29-fa6294f6f93f","pg.citya","PT.CREATE","PG-AC-2025-09-12-000336","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672007548","1757672007548","PT","604800000",NULL,False
"beb6b97d-afeb-43ac-acb0-73d7dcc60305","pg.citya","PT.CREATE","PG-AC-2025-09-12-000343","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672009428","1757672009428","PT","604800000",NULL,False
"d0ba3934-f806-4b47-b8d9-78fcbc7575e3","pg.citya","PT.CREATE","PG-AC-2025-09-12-000338","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672009329","1757672009329","PT","604800000",NULL,False
"c7aed853-b7f6-4602-bfc8-4032ae947f17","pg.citya","PT.CREATE","PG-AC-2025-09-12-000340","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672009077","1757672009077","PT","604800000",NULL,False
"3b6b10c7-a9f1-4ee1-8ff1-624d1fc36ea0","pg.citya","PT.CREATE","PG-AC-2025-09-12-000341","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672010110","1757672010110","PT","604800000",NULL,False
"bfa23694-d732-4c77-b538-aacf5cc69972","pg.citya","PT.CREATE","PG-AC-2025-09-12-000344","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672012656","1757672012656","PT","604800000",NULL,False
"a21d3c66-5340-4560-97c3-ab9e439f2301","pg.citya","PT.CREATE","PG-AC-2025-09-12-000347","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672013329","1757672013329","PT","604800000",NULL,False
"d6ee657d-b955-47eb-8f51-c861f0308b21","pg.citya","PT.CREATE","PG-AC-2025-09-12-000309","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672017856","1757672017856","PT","604773196",NULL,False
"abafc61e-d633-4dfb-9767-1873accd9583","pg.citya","PT.CREATE","PG-AC-2025-09-12-000311","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672017862","1757672017862","PT","604776756",NULL,False
"cf22d36d-b802-4e06-a108-9910c2f2e813","pg.citya","PT.CREATE","PG-AC-2025-09-12-000312","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672018227","1757672018227","PT","604780903",NULL,False
"e278d914-b623-4594-910c-de3ae6cd6ff9","pg.citya","PT.CREATE","PG-AC-2025-09-12-000307","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672015628","1757672015628","PT","604774487",NULL,False
"e809d127-3439-4bd4-8b03-b7cbbe078ffc","pg.citya","PT.CREATE","PG-AC-2025-09-12-000314","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672017549","1757672017549","PT","604779800",NULL,False
"9e4fd34b-dd3a-4d00-99ca-ecebb7256b7c","pg.citya","PT.CREATE","PG-AC-2025-09-12-000325","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672018533","1757672018533","PT","604779494",NULL,False
"ecae8d58-9fa7-4bc3-bb95-1376f593c04e","pg.citya","PT.CREATE","PG-AC-2025-09-12-000324","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672019957","1757672019957","PT","604779211",NULL,False
"67208d7e-a0ca-4bed-a24e-a6a5740b2df0","pg.citya","PT.CREATE","PG-AC-2025-09-12-000320","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672020034","1757672020034","PT","604779493",NULL,False
"a7ae48f8-7dff-4eda-9a3c-f0caf9e721b1","pg.citya","PT.CREATE","PG-AC-2025-09-12-000315","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672020354","1757672020354","PT","604779495",NULL,False
"065fba98-186b-458c-a23d-213b4299aedf","pg.citya","PT.CREATE","PG-AC-2025-09-12-000319","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","Verified in JMeter","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1757672022245","1757672022245","PT","604779116",NULL,False
"605bae92-b5b5-492e-b7a2-077c2ac4091c","pg.citya","PT.UPDATE","PG-AC-2025-07-28-000203","FORWARD","4a5b88bf-fd54-4d57-b79b-b306f3315231","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753704928880","1753704928880","PT","-89679",NULL,False
"d2f90d40-1a89-49ed-8131-20ad0c0d2814","pg.citya","PT.UPDATE","PG-AC-2025-07-28-000203","APPROVE","350f9f04-c855-4aeb-88d3-cd1c1d9d6f3b","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753704931572","1753704931572","PT","-92371",NULL,False
"58b92873-64e4-427f-ae92-caa8ac1715f4","pg.citya","NewTL","PG-TL-2025-09-23-000809","INITIATE","66631907-705f-4855-82b5-4f7facbd6d2e",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758642794117","1758642794117","tl-services","172800000",NULL,False
"cf6ddbbc-1fb7-4272-9e2b-99077d53f573","pg.citya","NewTL","PG-TL-2025-10-03-000830","APPLY","434a246e-7e99-43a6-8b3e-a01c4b6aefb5",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1759468597752","1759468597752","tl-services","172799439",NULL,False
"a954f0a8-c47d-420f-9b55-e1f0cc4bf01a","pg.citya","PT.UPDATE","PG-AC-2025-07-29-000204","OPEN","95cc1cc4-9720-4179-8f99-886e346e1ba5",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753778115687","1753778115687","PT","20",NULL,False
"0beff127-a54b-4b0b-a817-3f56c20ac350","pg.citya","PT.UPDATE","PG-AC-2025-07-29-000204","SENDBACKTOCITIZEN","f564f83e-1214-48a4-a542-89f97e73b6c1","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753778173989","1753778173989","PT","-58282",NULL,False
"654ed22c-f56f-4cc5-aafb-f31bba28d9c6","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-28-000151","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753787648371","1753787648371","noc-services","5184000000",NULL,False
"870f675a-ba4a-4168-9abd-8887af842c33","pg.citya","PT.CREATE","PG-AC-2025-09-23-001240","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758643054560","1758643054560","PT","604800000",NULL,False
"4bf26dee-c110-4742-88f0-60616fd66b81","pg.citya","PT.CREATE","PG-AC-2025-09-23-001241","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758643248983","1758643248983","PT","604800000",NULL,False
"e9b43975-5e04-4422-9c7d-7e3413912afb","pg.citya","NewTL","PG-TL-2025-09-23-000810","INITIATE","66631907-705f-4855-82b5-4f7facbd6d2e",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758643409945","1758643409945","tl-services","172800000",NULL,False
"ee2c653a-ec8d-4c4c-8fe1-63590767539c","pg.citya","NewTL","PG-TL-2025-09-23-000810","APPLY","434a246e-7e99-43a6-8b3e-a01c4b6aefb5",NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c",NULL,NULL,NULL,"f2675bca-be97-4e4a-a20b-f6f88971e17c","f2675bca-be97-4e4a-a20b-f6f88971e17c","1758643410672","1758643410672","tl-services","172799273",NULL,False
"e6d480ae-5cdc-4f8a-88f2-69021713df45","pg.citya","PT.CREATE","PG-AC-2025-10-03-001269","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a",NULL,NULL,NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a","c8d9141d-b3f3-41e3-bc1f-649af40dee6a","1759468926047","1759468926047","PT","604800000",NULL,False
"5166baa9-beb0-4edb-9d61-6a2ada5cb9fc","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-29-000153","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753788111185","1753788111185","noc-services","5184000000",NULL,False
"69075355-fef7-4167-806b-59d99075263a","pg.citya","PT.MUTATION","PG-MT-1013-000123","OPEN","1e442c24-fef4-4992-a548-42564176da59",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a",NULL,"432000000",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a","c8d9141d-b3f3-41e3-bc1f-649af40dee6a","1753790058818","1753790058818","PT","2160000000",NULL,False
"3232f73a-7591-453c-b41a-b1cf0923e5c5","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-29-000155","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753790665983","1753790665983","noc-services","5184000000",NULL,False
"4b5ff1c4-81c4-4bbb-ac1b-2dce8873473a","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-23-000107","APPLY","d0af3d24-926e-488a-9d72-2ac734adcbd3",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644115591","1758644115591","fsm","172800000",NULL,False
"37370eba-e2e4-4705-a09e-d9548779bcce","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-23-000107","ASSIGN","c45d372c-7fb3-43ea-bb9d-4135211768b5",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644143688","1758644143688","fsm","172771903",NULL,False
"e620297a-5add-4205-8d2b-ef4bebc61d9a","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-29-000159","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753852288374","1753852288374","noc-services","5184000000",NULL,False
"0b8e679b-e855-478c-819d-d17e0520848f","pg.citya","PQM","1013-PQM-2025-10-04-000199","SCHEDULE","402c9c85-f08c-4b7c-8db1-ce202fd9e2fe",NULL,"34e69bf4-43b0-4c1c-8e9d-995cfebd427c",NULL,NULL,NULL,"34e69bf4-43b0-4c1c-8e9d-995cfebd427c","34e69bf4-43b0-4c1c-8e9d-995cfebd427c","1759516206729","1759516206729","pqm","432000000",NULL,False
"febe1f9b-142f-4216-b77b-3cf6db609879","pg.citya","PT.MUTATION","PG-MT-1013-000124","OPEN","1e442c24-fef4-4992-a548-42564176da59",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a",NULL,"432000000",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a","c8d9141d-b3f3-41e3-bc1f-649af40dee6a","1753852485400","1753852485400","PT","2160000000",NULL,False
"04ba8622-b954-48a7-b68b-22475b9a54a5","pg.citya","PT.MUTATION","PG-MT-1013-000124","VERIFY","b96740b2-3724-43e9-bcd4-56bd5dcf2511","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753853896137","1753853896137","PT","2158589263",NULL,False
"0ee91757-1b92-4945-806e-b6e170c4a125","pg.citya","PT.MUTATION","PG-MT-1013-000124","FORWARD","c6b6a416-0683-4525-a6e0-7da55f91b77e","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753853917275","1753853917275","PT","2158568125",NULL,False
"55c56411-8394-4841-93bd-b2a0407b7e35","pg.citya","PT.MUTATION","PG-MT-1013-000124","PAY","cd06e836-9e91-4c51-b46d-37d2a99323a6","Payment for property processed","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753853936270","1753853936270","PT","2158549130",NULL,False
"dc1f4dc1-932d-4775-823f-84041ccbf9c3","pg.citya","PT.MUTATION","PG-MT-1013-000124","APPROVE","b174379e-2165-411f-8529-a54e3c83e7d1","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753853967571","1753853967571","PT","2158517829",NULL,False
"4440fbb7-708d-4cce-a91c-b83c1e1359a5","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-30-000161","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753866915544","1753866915544","noc-services","5184000000",NULL,False
"3c75cef7-ace8-4f35-b4c3-efe5be6acc04","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-30-000163","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753867138709","1753867138709","noc-services","5184000000",NULL,False
"d0362492-8044-4d9a-9bd2-691f7327afab","pg.citya","PQM","1013-PQM-2025-10-04-000200","SCHEDULE","402c9c85-f08c-4b7c-8db1-ce202fd9e2fe",NULL,"34e69bf4-43b0-4c1c-8e9d-995cfebd427c",NULL,NULL,NULL,"34e69bf4-43b0-4c1c-8e9d-995cfebd427c","34e69bf4-43b0-4c1c-8e9d-995cfebd427c","1759516207052","1759516207052","pqm","432000000",NULL,False
"bf205863-13f3-4e4a-a683-e76ebbd83d03","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-23-000107","DSO_ACCEPT","bc13f192-3964-4e4e-aa7c-1a0bf0323980",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644178613","1758644178613","fsm","172736978",NULL,False
"02acc9db-e06b-4ee7-9c6d-e00b660aac85","pg.citya","PGR","PG-PGR-2025-10-04-000068","APPLY","a6c9afcd-42c4-4d6c-8396-d02dd152236e",NULL,"04e8556c-8c29-40c1-a95d-a56825aa97ed",NULL,NULL,NULL,"04e8556c-8c29-40c1-a95d-a56825aa97ed","04e8556c-8c29-40c1-a95d-a56825aa97ed","1759578292401","1759578292401","pgr-services","432000000",NULL,False
"959b8877-c536-4edd-b3f1-94480c5c3037","pg.citya","PT.CREATE","PG-AC-2025-07-30-000205","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"9c205275-2598-46ed-beca-19d3bbcfe84a",NULL,NULL,NULL,"9c205275-2598-46ed-beca-19d3bbcfe84a","9c205275-2598-46ed-beca-19d3bbcfe84a","1753879318831","1753879318831","PT","604800000",NULL,False
"b78f46bc-502a-4b49-b5d5-796063cc80f6","pg.citya","FSM_VEHICLE_TRIP","1013-VT-2025-09-23-000097","READY_FOR_DISPOSAL","cf3ad282-36be-4547-a902-59bc56c57d62",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644360677","1758644360677","vehicle","172800000",NULL,False
"d2aa1d97-b7e1-4252-8862-1812d12ca9d5","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-23-000107","UPDATE","bc13f192-3964-4e4e-aa7c-1a0bf0323980",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644178613","1758644360768","fsm","172554823",NULL,False
"dee9670b-c25d-424b-aa6e-2f258aee4394","pg.citya","PT.CREATE","PG-AC-2025-07-30-000206","OPEN","bb61dbc8-c402-433f-99e5-3dcf0694e99e",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a",NULL,NULL,NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a","c8d9141d-b3f3-41e3-bc1f-649af40dee6a","1753890489261","1753890489261","PT","604800000",NULL,False
"1ca1a569-689e-47d4-969e-974f0385859f","pg.citya","PT.CREATE","PG-AC-2025-07-30-000206","VERIFY","a123a403-b54b-4018-8367-8b6c231663fa","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890522018","1753890522018","PT","604767243",NULL,False
"121b791c-bd38-4757-b363-362077d20816","pg.citya","PT.CREATE","PG-AC-2025-07-30-000206","FORWARD","66fbbe04-608c-4ddb-8940-d8c6c047c355","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890527460","1753890527460","PT","604761801",NULL,False
"c3b7ddb7-8f6e-4fe6-bdf0-202fb784d1b5","pg.citya","PT.CREATE","PG-AC-2025-07-30-000206","APPROVE","3a4500e2-f9e2-44ce-b638-42b2c750f188","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890532213","1753890532213","PT","604757048",NULL,False
"1cda1791-2a8a-42f1-9f30-0f5989150e0e","pg.citya","PT.MUTATION","PG-MT-1013-000125","OPEN","1e442c24-fef4-4992-a548-42564176da59",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a",NULL,"432000000",NULL,"c8d9141d-b3f3-41e3-bc1f-649af40dee6a","c8d9141d-b3f3-41e3-bc1f-649af40dee6a","1753890691879","1753890691879","PT","2160000000",NULL,False
"2e825562-c419-466f-926b-b281bc012aab","pg.citya","PT.MUTATION","PG-MT-1013-000125","VERIFY","b96740b2-3724-43e9-bcd4-56bd5dcf2511","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890806419","1753890806419","PT","2159885460",NULL,False
"5ad2657b-548f-42b0-8d55-d6f5ade63a47","pg.citya","PT.MUTATION","PG-MT-1013-000125","FORWARD","c6b6a416-0683-4525-a6e0-7da55f91b77e","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890810917","1753890810917","PT","2159880962",NULL,False
"157e1104-af6c-4202-a9fe-bc1b1d0afd2c","pg.citya","PT.MUTATION","PG-MT-1013-000125","PAY","cd06e836-9e91-4c51-b46d-37d2a99323a6","Payment for property processed","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,"432000000",NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890822076","1753890822076","PT","2159869803",NULL,False
"c71c540e-1a1b-46b1-a15b-aebbaa32de2e","pg.citya","PT.MUTATION","PG-MT-1013-000125","APPROVE","b174379e-2165-411f-8529-a54e3c83e7d1","","c66a9fa0-c513-4a45-9b6e-07d76efed8c5",NULL,NULL,NULL,"c66a9fa0-c513-4a45-9b6e-07d76efed8c5","c66a9fa0-c513-4a45-9b6e-07d76efed8c5","1753890838468","1753890838468","PT","2159853411",NULL,False
"3890b113-b0e5-4d99-9c73-89365bb2f952","pg.citya","AIRPORT_NOC_OFFLINE","PG-NOCSRV-2025-07-30-000165","INITIATE","d263942e-39d3-49be-bcf9-78f73811f940",NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf",NULL,NULL,NULL,"1e39c537-f1ae-448e-9940-71a1e5466faf","1e39c537-f1ae-448e-9940-71a1e5466faf","1753891366863","1753891366863","noc-services","5184000000",NULL,False
"7cfbf3f6-e430-415a-9e1d-cce871c1add9","pg.citya","FSM_ZERO_PAY_SERVICE","1013-FSM-2025-09-23-000107","UPDATE","bc13f192-3964-4e4e-aa7c-1a0bf0323980",NULL,"93cf696f-88fb-4333-9478-58ad8f784289",NULL,NULL,NULL,"93cf696f-88fb-4333-9478-58ad8f784289","93cf696f-88fb-4333-9478-58ad8f784289","1758644178613","1758645854663","fsm","171060928",NULL,False
